Age,Turnover,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
31.0,Yes,Non-Travel,118.0,Software,40.0,2,Other,1,6161.0,4,Female,184,3.0,3,Manufacturing Director,1.0,Divorced,42519.0,680304.0,5.0,Y,Yes,14.0,3.0,4.0,80,4,28.0,3.0,4,26.0,13.0,9.0,20
25.0,No,Travel_Frequently,381.0,Support,7.0,3,Medical,1,6073.0,3,Male,200,3.0,1,Laboratory Technician,4.0,Married,49886.0,548746.0,7.0,Y,Yes,16.0,4.0,1.0,80,4,22.0,2.0,2,5.0,1.0,5.0,4
39.0,Yes,Travel_Rarely,1244.0,Hardware,40.0,5,Other,1,5993.0,1,Male,81,4.0,2,Laboratory Technician,4.0,Divorced,26984.0,323808.0,6.0,Y,No,19.0,3.0,3.0,80,2,32.0,6.0,3,4.0,1.0,4.0,3
23.0,Yes,Non-Travel,738.0,Support,11.0,2,Other,1,5098.0,1,Male,86,2.0,5,Sales Executive,2.0,Single,16757.0,485953.0,8.0,Y,No,41.0,2.0,2.0,80,1,5.0,2.0,4,2.0,2.0,1.0,1
48.0,No,Travel_Rarely,570.0,Support,24.0,3,Human Resources,1,2635.0,3,Male,120,4.0,3,Developer,3.0,Married,36789.0,36789.0,8.0,Y,Yes,3.0,2.0,2.0,80,4,2.0,5.0,3,2.0,2.0,2.0,1
41.0,No,Travel_Rarely,365.0,Hardware,43.0,3,Technical Degree,1,4671.0,2,Male,71,1.0,5,Sales Executive,2.0,Married,47717.0,334019.0,5.0,Y,No,45.0,1.0,1.0,80,4,2.0,6.0,4,1.0,1.0,1.0,1
50.0,No,Travel_Frequently,1272.0,Software,27.0,1,Human Resources,1,4385.0,3,Male,41,2.0,3,Laboratory Technician,4.0,Single,21078.0,505872.0,7.0,Y,No,4.0,4.0,2.0,80,4,25.0,4.0,2,22.0,15.0,17.0,15
58.0,Yes,Travel_Rarely,442.0,Sales,9.0,4,Life Sciences,1,3519.0,4,Male,144,1.0,3,Developer,1.0,Divorced,17793.0,160137.0,3.0,Y,No,11.0,3.0,2.0,80,4,2.0,4.0,2,1.0,1.0,1.0,1
56.0,No,Travel_Rarely,493.0,Human Resources,32.0,4,Marketing,1,272.0,2,Female,95,4.0,2,Research Director,1.0,Divorced,15454.0,108178.0,6.0,Y,No,0.0,2.0,4.0,80,1,16.0,4.0,1,14.0,10.0,9.0,2
26.0,Yes,Non-Travel,607.0,Support,16.0,2,Other,1,1572.0,2,Female,153,2.0,2,Sales Representative,1.0,Divorced,9934.0,168878.0,3.0,Y,No,47.0,2.0,2.0,80,3,11.0,4.0,2,10.0,10.0,10.0,1
44.0,Yes,Non-Travel,1372.0,Research & Development,44.0,2,Other,1,1768.0,3,Female,170,3.0,1,Research Scientist,4.0,Married,49350.0,1313547.125,7.0,Y,No,40.0,2.0,1.0,80,3,33.0,2.0,2,9.0,6.0,6.0,9
58.0,Yes,Travel_Frequently,657.0,Support,9.0,5,Marketing,1,6639.0,1,Female,194,1.0,2,Healthcare Representative,1.0,Married,5035.0,75525.0,5.0,Y,No,36.0,4.0,2.0,80,4,16.0,4.0,1,10.0,10.0,5.0,9
21.0,Yes,Non-Travel,1224.0,Human Resources,44.0,1,Human Resources,1,7009.0,1,Female,132,1.0,1,Manager,3.0,Married,32953.0,230671.0,1.0,Y,No,27.0,3.0,1.0,80,1,33.0,1.0,1,33.0,18.5,17.0,1
51.0,Yes,Travel_Frequently,1226.0,Software,36.0,4,Human Resources,1,7656.0,2,Male,199,4.0,1,Research Scientist,1.0,Single,32889.0,65778.0,8.0,Y,Yes,47.0,2.0,1.0,80,1,21.0,6.0,3,12.0,1.0,7.0,10
57.0,No,Travel_Frequently,1178.0,Support,44.0,2,Life Sciences,1,9204.0,4,Male,83,3.0,2,Sales Representative,1.0,Divorced,31390.0,627800.0,7.0,Y,No,10.0,3.0,3.0,80,2,2.0,3.0,2,1.0,1.0,1.0,1
22.0,No,Travel_Rarely,642.0,Software,9.0,4,Human Resources,1,3541.0,2,Male,153,1.0,5,Sales Executive,3.0,Married,42385.0,1229165.0,6.0,Y,Yes,12.0,2.0,1.0,80,4,32.0,3.0,4,22.0,11.0,15.0,4
51.0,No,Travel_Frequently,1247.0,Human Resources,24.0,1,Other,1,8940.0,4,Male,146,4.0,3,Laboratory Technician,4.0,Married,8070.0,129120.0,4.0,Y,Yes,22.0,3.0,3.0,80,3,25.0,3.0,2,11.0,1.0,10.0,2
53.0,No,Non-Travel,1253.0,Software,41.0,5,Other,1,3814.0,3,Female,119,4.0,5,Sales Executive,3.0,Divorced,49329.0,1085238.0,7.0,Y,No,7.0,3.0,3.0,80,1,39.0,4.0,1,33.0,9.0,13.0,27
38.0,No,Travel_Rarely,818.0,Human Resources,1.0,1,Other,1,4830.0,1,Male,152,3.0,3,Manager,1.0,Married,18626.0,130382.0,5.0,Y,Yes,26.0,4.0,1.0,80,2,19.0,3.0,2,7.0,3.0,1.0,1
42.0,No,Travel_Rarely,815.0,Human Resources,21.0,4,Human Resources,1,4172.0,3,Male,105,4.0,1,Healthcare Representative,3.0,Single,38266.0,1071448.0,6.0,Y,Yes,2.0,3.0,2.0,80,3,24.0,1.0,2,17.0,6.0,16.0,3
27.0,No,Non-Travel,881.0,Human Resources,38.0,1,Human Resources,1,4806.0,1,Male,168,1.0,2,Laboratory Technician,4.0,Married,9704.0,291120.0,2.0,Y,Yes,27.0,3.0,2.0,80,1,35.0,1.0,4,22.0,10.0,7.0,20
45.0,No,Travel_Frequently,1424.0,Software,11.0,2,Marketing,1,7105.0,3,Female,151,2.0,5,Healthcare Representative,3.0,Divorced,43688.0,742696.0,0.0,Y,Yes,36.0,1.0,4.0,80,2,10.0,4.0,1,6.0,5.0,3.0,3
49.0,Yes,Travel_Rarely,665.0,Research & Development,1.0,1,Other,1,9868.0,1,Male,72,3.0,2,Manager,2.0,Married,30779.0,184674.0,2.0,Y,No,11.0,1.0,3.0,80,4,6.0,4.0,1,1.0,1.0,1.0,1
58.0,Yes,Travel_Rarely,750.0,Software,24.0,5,Human Resources,1,6928.0,1,Female,120,4.0,4,Research Scientist,4.0,Married,39872.0,398720.0,5.0,Y,No,21.0,1.0,2.0,80,4,14.0,2.0,1,12.0,9.0,5.0,1
38.0,No,Travel_Frequently,1016.0,Hardware,10.0,5,Other,1,9796.0,2,Male,182,1.0,4,Sales Representative,3.0,Single,14002.0,420060.0,1.0,Y,Yes,44.0,3.0,4.0,80,3,20.0,5.0,1,18.0,13.0,7.0,5
19.0,Yes,Non-Travel,596.0,Hardware,13.0,2,Other,1,810.0,2,Female,88,4.0,3,Laboratory Technician,1.0,Single,15139.0,166529.0,7.0,Y,Yes,28.0,4.0,3.0,80,1,40.0,6.0,3,35.5,18.5,17.0,9
19.0,Yes,Travel_Rarely,647.0,Support,22.0,3,Human Resources,1,2219.0,4,Female,83,1.0,5,Developer,2.0,Single,43554.0,740418.0,4.0,Y,No,44.0,2.0,3.0,80,4,29.0,1.0,1,17.0,11.0,11.0,7
33.0,Yes,Non-Travel,1413.0,Human Resources,8.0,2,Life Sciences,1,4706.0,1,Female,101,4.0,5,Human Resources,4.0,Married,25351.0,532371.0,4.0,Y,No,40.0,1.0,2.0,80,2,40.0,1.0,2,7.0,2.0,6.0,6
44.0,Yes,Non-Travel,880.0,Sales,33.0,5,Technical Degree,1,6389.0,1,Male,178,3.0,2,Developer,1.0,Divorced,43138.0,1035312.0,5.0,Y,No,16.0,2.0,4.0,80,4,1.0,1.0,1,1.0,1.0,1.0,1
57.0,No,Travel_Rarely,1402.0,Sales,8.0,2,Human Resources,1,7782.0,2,Female,135,4.0,3,Human Resources,4.0,Divorced,22055.0,286715.0,4.0,Y,Yes,18.0,3.0,2.0,80,4,40.0,5.0,2,35.5,18.5,17.0,30
48.0,Yes,Non-Travel,1143.0,Sales,12.0,1,Marketing,1,6619.0,4,Male,162,3.0,1,Research Director,3.0,Divorced,31235.0,687170.0,6.0,Y,Yes,5.0,2.0,4.0,80,3,29.0,1.0,4,26.0,15.0,3.0,9
23.0,Yes,Non-Travel,121.0,Support,45.0,4,Medical,1,4515.0,2,Female,91,1.0,4,Sales Executive,3.0,Married,6392.0,70312.0,8.0,Y,Yes,4.0,1.0,2.0,80,3,20.0,5.0,4,3.0,1.0,1.0,2
21.0,No,Non-Travel,1030.0,Hardware,37.0,4,Technical Degree,1,9402.0,4,Male,52,3.0,2,Research Director,4.0,Divorced,49157.0,245785.0,7.0,Y,Yes,48.0,2.0,1.0,80,2,11.0,1.0,3,11.0,1.0,5.0,7
42.0,Yes,Travel_Frequently,618.0,Hardware,46.0,2,Medical,1,1464.0,3,Male,118,1.0,5,Human Resources,1.0,Single,40556.0,446116.0,7.0,Y,Yes,3.0,1.0,1.0,80,4,12.0,3.0,4,10.0,6.0,4.0,5
49.0,No,Travel_Frequently,550.0,Hardware,36.0,2,Other,1,926.0,4,Male,135,4.0,1,Research Scientist,2.0,Divorced,35927.0,107781.0,3.0,Y,Yes,46.0,4.0,1.0,80,2,1.0,5.0,2,1.0,1.0,1.0,1
20.0,Yes,Non-Travel,1288.0,Human Resources,28.0,1,Life Sciences,1,3416.0,3,Female,96,3.0,4,Sales Executive,4.0,Married,11606.0,232120.0,2.0,Y,Yes,38.0,4.0,2.0,80,3,18.0,1.0,1,7.0,1.0,3.0,7
40.0,No,Non-Travel,1163.0,Human Resources,18.0,1,Technical Degree,1,8004.0,1,Male,55,1.0,3,Healthcare Representative,2.0,Single,31561.0,284049.0,1.0,Y,Yes,25.0,4.0,4.0,80,2,39.0,1.0,2,18.0,3.0,9.0,16
25.0,No,Travel_Frequently,1220.0,Software,42.0,2,Medical,1,976.0,4,Female,136,3.0,4,Healthcare Representative,4.0,Single,5854.0,134642.0,2.0,Y,No,4.0,3.0,3.0,80,3,19.0,3.0,2,18.0,11.0,3.0,8
40.0,Yes,Travel_Frequently,1189.0,Human Resources,41.0,4,Other,1,6303.0,1,Male,31,2.0,5,Laboratory Technician,3.0,Single,16621.0,66484.0,6.0,Y,Yes,13.0,1.0,3.0,80,1,11.0,4.0,3,3.0,2.0,1.0,2
20.0,Yes,Travel_Rarely,1120.0,Hardware,42.0,5,Human Resources,1,7972.0,1,Male,59,2.0,5,Human Resources,1.0,Married,15262.0,45786.0,1.0,Y,Yes,38.0,3.0,1.0,80,4,30.0,3.0,2,21.0,4.0,1.0,3
48.0,Yes,Travel_Rarely,810.0,Hardware,12.0,5,Other,1,8001.0,4,Female,77,1.0,3,Manufacturing Director,4.0,Single,28733.0,287330.0,2.0,Y,Yes,26.0,3.0,1.0,80,1,38.0,4.0,4,27.0,4.0,6.0,24
56.0,No,Non-Travel,1132.0,Hardware,41.0,3,Technical Degree,1,6895.0,2,Male,99,3.0,4,Laboratory Technician,4.0,Married,23702.0,308126.0,6.0,Y,Yes,45.0,1.0,1.0,80,3,29.0,1.0,4,28.0,18.5,17.0,28
58.0,No,Travel_Frequently,159.0,Research & Development,20.0,4,Life Sciences,1,1074.0,3,Female,69,2.0,2,Sales Representative,3.0,Married,17801.0,195811.0,7.0,Y,Yes,40.0,4.0,4.0,80,3,3.0,4.0,4,3.0,1.0,2.0,3
52.0,No,Travel_Frequently,890.0,Hardware,11.0,1,Technical Degree,1,99.0,1,Female,49,2.0,2,Sales Executive,1.0,Married,20299.0,405980.0,5.0,Y,Yes,35.0,4.0,1.0,80,1,1.0,6.0,1,1.0,1.0,1.0,1
56.0,No,Travel_Frequently,198.0,Research & Development,15.0,1,Medical,1,3284.0,1,Female,138,1.0,4,Sales Executive,4.0,Married,39943.0,878746.0,8.0,Y,No,20.0,4.0,2.0,80,2,15.0,2.0,1,4.0,4.0,3.0,2
50.0,No,Travel_Frequently,666.0,Support,42.0,5,Marketing,1,9550.0,1,Male,188,1.0,3,Manufacturing Director,3.0,Married,18872.0,490672.0,8.0,Y,Yes,15.0,1.0,4.0,80,4,29.0,4.0,2,12.0,12.0,5.0,11
28.0,Yes,Non-Travel,980.0,Hardware,8.0,4,Technical Degree,1,8724.0,2,Female,178,3.0,3,Research Scientist,1.0,Married,47990.0,719850.0,8.0,Y,No,28.0,1.0,4.0,80,3,38.0,4.0,3,8.0,8.0,8.0,1
42.0,No,Non-Travel,1082.0,Human Resources,17.0,1,Technical Degree,1,7902.0,2,Male,182,1.0,1,Human Resources,3.0,Married,16737.0,334740.0,3.0,Y,No,35.0,3.0,4.0,80,3,4.0,5.0,1,3.0,3.0,1.0,2
56.0,Yes,Travel_Frequently,926.0,Support,48.0,1,Medical,1,7640.0,1,Female,113,3.0,3,Research Scientist,3.0,Divorced,21792.0,43584.0,1.0,Y,No,6.0,2.0,2.0,80,1,32.0,5.0,4,20.0,5.0,12.0,11
56.0,Yes,Travel_Frequently,973.0,Research & Development,14.0,1,Other,1,7348.0,2,Female,143,3.0,2,Research Director,1.0,Divorced,36785.0,993195.0,4.0,Y,No,23.0,2.0,1.0,80,1,20.0,4.0,3,9.0,5.0,3.0,5
56.0,Yes,Non-Travel,369.0,Sales,5.0,5,Technical Degree,1,8875.0,3,Female,127,4.0,3,Manager,1.0,Married,10215.0,91935.0,1.0,Y,Yes,12.0,2.0,3.0,80,4,29.0,5.0,4,17.0,17.0,7.0,14
35.0,No,Travel_Rarely,1070.0,Human Resources,31.0,3,Technical Degree,1,1475.0,3,Male,69,3.0,5,Human Resources,1.0,Single,12703.0,88921.0,6.0,Y,No,2.0,2.0,4.0,80,4,36.0,2.0,3,9.0,7.0,7.0,8
21.0,No,Travel_Frequently,171.0,Sales,8.0,3,Human Resources,1,646.0,3,Female,34,1.0,4,Sales Representative,3.0,Married,36759.0,294072.0,6.0,Y,Yes,4.0,3.0,4.0,80,1,1.0,2.0,4,1.0,1.0,1.0,1
18.0,Yes,Travel_Rarely,839.0,Support,49.0,5,Marketing,1,4091.0,2,Male,115,2.0,3,Sales Representative,3.0,Single,12694.0,228492.0,7.0,Y,No,21.0,3.0,3.0,80,3,12.0,4.0,4,4.0,3.0,1.0,4
60.0,Yes,Travel_Rarely,178.0,Hardware,10.0,3,Medical,1,1950.0,1,Male,193,4.0,3,Healthcare Representative,2.0,Single,13683.0,355758.0,6.0,Y,Yes,32.0,2.0,4.0,80,4,26.0,2.0,1,19.0,10.0,8.0,3
20.0,No,Travel_Frequently,456.0,Hardware,34.0,1,Marketing,1,9733.0,1,Female,200,3.0,3,Developer,2.0,Married,32034.0,384408.0,8.0,Y,Yes,46.0,2.0,2.0,80,2,20.0,6.0,1,2.0,1.0,1.0,1
46.0,No,Travel_Frequently,595.0,Research & Development,25.0,1,Other,1,3164.0,3,Female,32,1.0,5,Developer,4.0,Divorced,9560.0,114720.0,8.0,Y,Yes,48.0,4.0,4.0,80,1,18.0,3.0,1,11.0,8.0,4.0,7
43.0,No,Travel_Rarely,637.0,Research & Development,14.0,3,Human Resources,1,6529.0,4,Female,191,1.0,5,Research Scientist,2.0,Divorced,40107.0,641712.0,8.0,Y,Yes,9.0,3.0,1.0,80,3,19.0,5.0,4,8.0,6.0,7.0,2
40.0,Yes,Non-Travel,208.0,Research & Development,13.0,3,Life Sciences,1,247.0,4,Male,111,3.0,4,Research Scientist,3.0,Married,3654.0,58464.0,1.0,Y,Yes,27.0,2.0,2.0,80,4,40.0,1.0,1,35.5,1.0,8.0,7
51.0,Yes,Non-Travel,871.0,Human Resources,11.0,4,Marketing,1,25.0,2,Female,83,4.0,1,Manager,1.0,Divorced,50755.0,355285.0,2.0,Y,Yes,13.0,1.0,1.0,80,4,33.0,2.0,1,6.0,4.0,5.0,5
48.0,No,Non-Travel,469.0,Research & Development,31.0,4,Technical Degree,1,7865.0,2,Male,197,1.0,5,Sales Representative,4.0,Single,34845.0,487830.0,7.0,Y,No,0.0,2.0,3.0,80,2,38.0,6.0,3,35.5,18.5,3.0,1
29.0,Yes,Travel_Rarely,701.0,Support,14.0,2,Life Sciences,1,7500.0,2,Female,170,1.0,5,Healthcare Representative,1.0,Divorced,11010.0,33030.0,4.0,Y,No,41.0,3.0,3.0,80,2,38.0,1.0,2,24.0,18.5,17.0,21
59.0,Yes,Travel_Frequently,1458.0,Software,30.0,3,Medical,1,6849.0,3,Female,57,3.0,2,Manager,1.0,Single,42129.0,1263870.0,7.0,Y,No,38.0,3.0,3.0,80,1,34.0,4.0,2,9.0,1.0,5.0,6
29.0,Yes,Travel_Rarely,652.0,Research & Development,15.0,5,Medical,1,2516.0,4,Male,87,2.0,5,Human Resources,4.0,Single,26201.0,681226.0,6.0,Y,Yes,4.0,4.0,2.0,80,3,37.0,3.0,1,13.0,3.0,4.0,11
54.0,No,Travel_Rarely,969.0,Support,34.0,2,Life Sciences,1,4614.0,3,Female,140,3.0,1,Laboratory Technician,2.0,Married,3187.0,35057.0,2.0,Y,Yes,5.0,2.0,4.0,80,2,21.0,1.0,2,11.0,10.0,9.0,5
18.0,No,Travel_Rarely,677.0,Human Resources,9.0,2,Medical,1,9187.0,2,Female,195,4.0,2,Research Director,1.0,Single,26203.0,288233.0,4.0,Y,Yes,2.0,4.0,2.0,80,2,13.0,2.0,1,4.0,4.0,2.0,1
48.0,Yes,Non-Travel,727.0,Research & Development,9.0,5,Human Resources,1,3504.0,4,Male,52,2.0,1,Healthcare Representative,1.0,Married,17478.0,401994.0,0.0,Y,Yes,4.0,4.0,2.0,80,1,16.0,2.0,2,3.0,2.0,2.0,3
49.0,No,Travel_Rarely,698.0,Software,10.0,4,Other,1,1682.0,4,Female,199,1.0,5,Developer,1.0,Married,32094.0,32094.0,3.0,Y,Yes,45.0,4.0,4.0,80,4,31.0,6.0,4,24.0,16.0,12.0,13
50.0,No,Travel_Frequently,904.0,Research & Development,13.0,2,Marketing,1,3438.0,1,Female,50,2.0,4,Manager,3.0,Divorced,42341.0,846820.0,6.0,Y,No,11.0,1.0,1.0,80,3,33.0,2.0,4,16.0,10.0,16.0,10
27.0,No,Non-Travel,202.0,Research & Development,16.0,5,Marketing,1,9920.0,2,Female,122,3.0,4,Human Resources,3.0,Single,47683.0,333781.0,8.0,Y,No,22.0,2.0,4.0,80,2,23.0,1.0,3,5.0,5.0,5.0,4
27.0,Yes,Non-Travel,654.0,Hardware,39.0,3,Technical Degree,1,5864.0,1,Male,178,1.0,1,Sales Executive,4.0,Married,45236.0,1266608.0,5.0,Y,Yes,7.0,1.0,3.0,80,3,1.0,3.0,2,1.0,1.0,1.0,1
28.0,Yes,Travel_Rarely,1433.0,Human Resources,18.0,4,Technical Degree,1,2006.0,4,Female,102,2.0,3,Laboratory Technician,2.0,Single,49187.0,1131301.0,3.0,Y,Yes,44.0,4.0,2.0,80,2,21.0,2.0,3,13.0,9.0,1.0,6
43.0,No,Non-Travel,1500.0,Human Resources,22.0,3,Technical Degree,1,6931.0,2,Female,135,4.0,1,Sales Representative,1.0,Married,14992.0,59968.0,7.0,Y,No,40.0,4.0,2.0,80,4,8.0,3.0,2,4.0,1.0,2.0,3
36.0,Yes,Travel_Rarely,131.0,Sales,46.0,3,Technical Degree,1,1449.0,1,Female,168,3.0,5,Developer,4.0,Single,3425.0,27400.0,6.0,Y,Yes,35.0,1.0,1.0,80,1,34.0,3.0,1,31.0,18.0,14.0,28
33.0,No,Travel_Frequently,1037.0,Software,1.0,2,Human Resources,1,4164.0,1,Female,132,3.0,3,Healthcare Representative,1.0,Single,11041.0,331230.0,5.0,Y,No,47.0,3.0,2.0,80,3,24.0,2.0,1,3.0,3.0,3.0,1
50.0,Yes,Travel_Rarely,711.0,Software,29.0,4,Medical,1,4470.0,2,Female,193,2.0,2,Sales Executive,1.0,Single,2891.0,11564.0,5.0,Y,Yes,41.0,2.0,4.0,80,2,9.0,4.0,3,3.0,3.0,3.0,3
31.0,Yes,Travel_Rarely,990.0,Hardware,31.0,5,Technical Degree,1,5169.0,3,Male,113,2.0,4,Sales Executive,1.0,Married,30901.0,927030.0,8.0,Y,Yes,7.0,3.0,3.0,80,4,9.0,4.0,2,9.0,4.0,4.0,1
19.0,Yes,Non-Travel,104.0,Support,1.0,5,Marketing,1,5135.0,4,Male,149,4.0,1,Manufacturing Director,3.0,Single,49573.0,1313547.125,0.0,Y,No,6.0,3.0,2.0,80,1,34.0,5.0,1,21.0,10.0,11.0,2
53.0,Yes,Travel_Rarely,1067.0,Sales,47.0,1,Medical,1,778.0,1,Male,52,2.0,5,Developer,2.0,Divorced,17148.0,154332.0,8.0,Y,No,27.0,4.0,4.0,80,2,12.0,3.0,2,7.0,3.0,4.0,7
49.0,No,Travel_Rarely,1138.0,Software,20.0,3,Marketing,1,1118.0,3,Male,86,2.0,3,Research Scientist,2.0,Single,28167.0,169002.0,1.0,Y,No,37.0,3.0,1.0,80,4,4.0,2.0,1,4.0,4.0,1.0,1
20.0,No,Travel_Rarely,1121.0,Hardware,45.0,4,Human Resources,1,9540.0,4,Female,148,1.0,3,Healthcare Representative,2.0,Married,2113.0,29582.0,3.0,Y,Yes,46.0,2.0,1.0,80,3,2.0,2.0,3,2.0,2.0,1.0,1
31.0,No,Non-Travel,441.0,Research & Development,16.0,2,Human Resources,1,8473.0,4,Male,46,1.0,5,Laboratory Technician,2.0,Divorced,17304.0,484512.0,2.0,Y,Yes,25.0,4.0,3.0,80,3,10.0,2.0,4,10.0,8.0,3.0,2
57.0,Yes,Travel_Rarely,1106.0,Support,25.0,4,Technical Degree,1,5484.0,1,Female,33,4.0,3,Manager,2.0,Married,34448.0,34448.0,6.0,Y,Yes,44.0,1.0,4.0,80,3,13.0,4.0,2,7.0,3.0,3.0,7
36.0,Yes,Travel_Frequently,1237.0,Human Resources,49.0,5,Marketing,1,2896.0,4,Female,124,3.0,5,Research Scientist,1.0,Divorced,42780.0,556140.0,5.0,Y,No,28.0,3.0,4.0,80,3,12.0,1.0,4,9.0,9.0,5.0,7
39.0,No,Travel_Rarely,209.0,Support,11.0,4,Medical,1,3031.0,3,Male,94,1.0,5,Human Resources,2.0,Married,29560.0,266040.0,7.0,Y,No,35.0,4.0,2.0,80,2,38.0,4.0,2,35.0,18.5,3.0,35
51.0,No,Non-Travel,1185.0,Research & Development,4.0,3,Other,1,707.0,3,Male,97,3.0,3,Healthcare Representative,1.0,Divorced,29176.0,291760.0,0.0,Y,Yes,46.0,3.0,3.0,80,2,32.0,1.0,1,14.0,8.0,11.0,11
21.0,Yes,Travel_Rarely,645.0,Human Resources,12.0,3,Technical Degree,1,8597.0,2,Female,125,4.0,5,Sales Executive,1.0,Single,19882.0,19882.0,4.0,Y,No,21.0,1.0,2.0,80,1,31.0,2.0,4,18.0,6.0,15.0,16
50.0,No,Travel_Frequently,1156.0,Hardware,42.0,3,Human Resources,1,1260.0,2,Female,148,3.0,2,Research Scientist,3.0,Married,24109.0,385744.0,4.0,Y,No,39.0,4.0,1.0,80,3,38.0,5.0,2,1.0,1.0,1.0,1
28.0,Yes,Non-Travel,618.0,Software,3.0,3,Marketing,1,9711.0,4,Male,89,1.0,2,Sales Representative,4.0,Married,18100.0,144800.0,5.0,Y,Yes,7.0,1.0,3.0,80,4,9.0,4.0,1,9.0,2.0,2.0,3
18.0,Yes,Non-Travel,1051.0,Sales,1.0,1,Other,1,4504.0,3,Male,131,3.0,4,Research Scientist,1.0,Single,26199.0,288189.0,4.0,Y,No,4.0,2.0,4.0,80,4,9.0,5.0,3,2.0,2.0,1.0,2
46.0,No,Travel_Frequently,1030.0,Hardware,47.0,4,Other,1,4077.0,4,Female,68,4.0,2,Manager,1.0,Married,37793.0,1133790.0,8.0,Y,No,37.0,3.0,3.0,80,4,29.0,4.0,1,16.0,2.0,9.0,10
58.0,Yes,Non-Travel,517.0,Sales,29.0,4,Marketing,1,2766.0,3,Female,57,3.0,5,Sales Representative,3.0,Divorced,1812.0,32616.0,4.0,Y,No,10.0,2.0,4.0,80,4,5.0,3.0,1,3.0,1.0,1.0,1
27.0,No,Travel_Rarely,227.0,Software,29.0,4,Marketing,1,9050.0,4,Male,44,2.0,2,Human Resources,3.0,Divorced,15634.0,281412.0,2.0,Y,No,8.0,1.0,2.0,80,4,3.0,3.0,3,3.0,1.0,1.0,2
60.0,Yes,Travel_Rarely,617.0,Support,10.0,4,Marketing,1,1773.0,2,Male,181,2.0,2,Manager,1.0,Divorced,18553.0,185530.0,2.0,Y,Yes,32.0,2.0,4.0,80,1,4.0,1.0,2,3.0,2.0,2.0,2
24.0,Yes,Travel_Frequently,200.0,Research & Development,36.0,1,Human Resources,1,1843.0,3,Female,67,4.0,5,Laboratory Technician,3.0,Divorced,7900.0,63200.0,1.0,Y,Yes,3.0,4.0,2.0,80,4,32.0,5.0,4,26.0,4.0,17.0,7
51.0,No,Non-Travel,800.0,Research & Development,1.0,5,Technical Degree,1,1505.0,1,Female,194,3.0,5,Research Director,4.0,Married,17752.0,106512.0,0.0,Y,No,1.0,3.0,4.0,80,1,13.0,3.0,3,6.0,1.0,4.0,5
59.0,No,Non-Travel,167.0,Hardware,42.0,5,Other,1,5757.0,1,Male,190,4.0,1,Research Scientist,2.0,Single,42710.0,1110460.0,6.0,Y,No,41.0,2.0,2.0,80,4,20.0,1.0,3,1.0,1.0,1.0,1
59.0,Yes,Non-Travel,735.0,Research & Development,13.0,2,Life Sciences,1,6693.0,1,Female,141,3.0,1,Research Scientist,4.0,Married,6293.0,188790.0,8.0,Y,No,26.0,4.0,2.0,80,2,8.0,6.0,2,8.0,4.0,1.0,1
28.0,Yes,Travel_Rarely,1251.0,Hardware,4.0,4,Marketing,1,2568.0,1,Male,142,2.0,3,Sales Representative,2.0,Single,33879.0,135516.0,3.0,Y,Yes,13.0,2.0,1.0,80,3,25.0,6.0,3,1.0,1.0,1.0,1
56.0,No,Non-Travel,299.0,Software,1.0,5,Technical Degree,1,9537.0,3,Male,199,2.0,2,Research Director,4.0,Married,45898.0,458980.0,1.0,Y,No,48.0,4.0,4.0,80,4,22.0,5.0,4,18.0,13.0,17.0,1
57.0,Yes,Travel_Frequently,694.0,Support,40.0,3,Marketing,1,5827.0,2,Female,48,4.0,2,Sales Executive,3.0,Single,14671.0,58684.0,6.0,Y,Yes,9.0,4.0,1.0,80,4,39.0,4.0,4,10.0,4.0,3.0,9
25.0,Yes,Non-Travel,495.0,Support,8.0,1,Other,1,6774.0,4,Female,55,3.0,3,Laboratory Technician,4.0,Married,36802.0,368020.0,2.0,Y,Yes,22.0,2.0,3.0,80,1,12.0,1.0,1,12.0,5.0,2.0,5
47.0,No,Travel_Rarely,659.0,Support,40.0,4,Technical Degree,1,3043.0,2,Female,148,3.0,3,Human Resources,2.0,Married,46265.0,46265.0,7.0,Y,No,2.0,4.0,1.0,80,4,35.0,3.0,4,1.0,1.0,1.0,1
60.0,No,Travel_Rarely,753.0,Software,34.0,3,Life Sciences,1,3051.0,3,Female,82,4.0,4,Manager,1.0,Married,45856.0,1054688.0,7.0,Y,No,45.0,4.0,3.0,80,2,37.0,3.0,3,34.0,18.5,1.0,32
18.0,Yes,Travel_Frequently,1336.0,Software,5.0,1,Life Sciences,1,5595.0,3,Female,105,4.0,2,Laboratory Technician,3.0,Divorced,16187.0,226618.0,1.0,Y,No,48.0,3.0,4.0,80,4,24.0,2.0,4,13.0,8.0,2.0,9
